S2ID|Name|Instrument|IssuerID|ISOCountryCode|ISOCurrencyCode|RootID|StartDate|EndDate
CANAIJ2|ROGERS COMMUNICATIONS|STOCK|A32609|CAN|CAD|CANAIJ2|19961231|19990111
CANAIJ2|ROGERS COMMUNICATIONS INC B|STOCK|A32609|CAN|CAD|CANAIJ2|19990112|20041107
CANAIJ2|ROGERS COMMUNICATIONS INC|STOCK|A32609|CAN|CAD|CANAIJ2|20041108|20060514
CANAIJ2|ROGERS COMMUNICATIONS INC B|STOCK|A32609|CAN|CAD|CANAIJ2|20060515|20751231
CANAIM1|INDUSTRA SVC CORP|STOCK|A00640|CAN|CAD|CANAIM1|19961231|20000831
CANAIN1|CONSOLIDATED CDN EXPRE|STOCK|A00641|CAN|CAD|CANAIN1|19961231|19990111
CANAIN1|CONSOLIDATED CDN EXPRESS LTD|STOCK|A00641|CAN|CAD|CANAIN1|19990112|20010705
CANAIN1|CANADIAN EXPRESS LTD|STOCK|A00641|CAN|CAD|CANAIN1|20010706|20011101
CANAIN1|BNN INVTS LTD|STOCK|A00641|CAN|CAD|CANAIN1|20011102|20060716
CANAIN1|BAM INVTS CORP|STOCK|A00641|CAN|CAD|CANAIN1|20060717|20130609
CANAIN1|PARTNERS VALUE FD INC|STOCK|A00641|CAN|CAD|CANAIN1|20130610|20751231
CANAIN3|CANADIAN EXPRESS LTD|STOCK|A00641|CAN|CAD|CANAIN3|20010827|20010928
CANAIO1|FOREMOST INDS INC CDA|STOCK|A00643|CAN|CAD|CANAIO1|19961231|20011231
CANAIQ1|CANADIAN GEN INVTS LTD|STOCK|A09640|CAN|CAD|CANAIQ1|19961231|20050623
CANAIQ2|CANADIAN GEN INVTS LTD|STOCK|A09640|CAN|CAD|CANAIQ2|19961231|20070703
CANAIQ3|CANADIAN GEN INVTS LTD|STOCK|A09640|CAN|CAD|CANAIQ3|19981005|20081123
CANAIQ4|CANADIAN GEN INVTS LTD|STOCK|A09640|CAN|CAD|CANAIQ4|20031104|20130530
CANAIQ5|CANADIAN GEN INVTS LTD|STOCK|A09640|CAN|CAD|CANAIQ5|20060303|20751231
CANAIS1|CANADIAN HOME SHOPPING|STOCK|A00646|CAN|CAD|CANAIS1|19961231|19981231
CANAIT1|CANADIAN IMPERIAL BK C|STOCK|A09641|CAN|CAD|CANAIT1|19961231|19990111
CANAIT1|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAIT1|19990112|20751231
CANAIT2|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAIT2|19961231|20030807
CANAIT3|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAIT3|19961231|20040831
CANAIT4|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAIT4|19970402|20041128
CANAIT6|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAIT6|19971104|20121028
CANAIT8|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAIT8|19990112|20061107
CANAIT9|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAIT9|19980317|20101030
CANAITC|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITC|20030921|20751231
CANAITD|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITD|20040217|20050530
CANAITE|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITE|20030222|20751231
CANAITF|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITF|20030222|20110731
CANAITG|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITG|20030222|20120201
CANAITH|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITH|20040217|20120430
CANAITI|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITI|20030129|20751231
CANAITJ|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITJ|20020417|20070903
CANAITK|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITK|20010131|20101031
CANAITL|CDN IMPERIAL BK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITL|20080910|20751231
CANAITM|CANADIAN IMPERIAL BANK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITM|20110810|20751231
CANAITN|CANADIAN IMPERIAL BANK OF COMMERCE|STOCK|A09641|CAN|CAD|CANAITN|20110810|20751231
CANAIU1|CANADIAN JOREX LTD|STOCK|A72091|CAN|CAD|CANAIU1|19961231|19981231
CANAIV1|CANADIAN MANOIR INDUST|STOCK|A00647|CAN|CAD|CANAIV1|19961231|19990111
CANAIV1|CANADIAN MANOIR INDS LTD|STOCK|A00647|CAN|CAD|CANAIV1|19990112|20010820
CANAIV2|CANADIAN MANOIR INDS LTD A|STOCK|A00647|CAN|CAD|CANAIV2|19961231|20010820
CANAIW1|CANADIAN MARCONI CO|STOCK|A00336|CAN|CAD|CANAIW1|19961231|20000306
CANAIW1|BAE SYS CDA INC|STOCK|A00336|CAN|CAD|CANAIW1|20000307|20010731
CANAIX1|CANADIAN NAT RES LTD|STOCK|A09644|CAN|CAD|CANAIX1|19961231|20751231
CANAIZ1|CANADIAN NORTHSTAR|STOCK|A44267|CAN|CAD|CANAIZ1|19961231|19990111
CANAIZ1|CANADIAN NORTHSTAR CORP|STOCK|A44267|CAN|CAD|CANAIZ1|19990112|20010731
CANAJA1|CANADIAN OCCIDENTAL PE|STOCK|A09645|CAN|CAD|CANAJA1|19961231|19990111
CANAJA1|CANADIAN OCCIDENTAL PETE LTD|STOCK|A09645|CAN|CAD|CANAJA1|19990112|20001109
CANAJA1|NEXEN INC|STOCK|A09645|CAN|CAD|CANAJA1|20001110|20130228
CANAJA2|NEXEN INC|STOCK|A09645|CAN|CAD|CANAJA2|20120309|20130228
CANAJC1|AVENOR INC|STOCK|A00325|CAN|CAD|CANAJC1|19961231|19990111
CANAJD1|CANADIAN PAC LTD NEW|STOCK|A09647|CAN|CAD|CANAJD1|19961231|20011002
CANAJD2|CANADIAN PAC LTD NEW|STOCK|A09647|CAN|CAD|CANAJD2|19990331|20011031
CANAJE1|CANADIAN PIONEER ENERG|STOCK|A00649|CAN|CAD|CANAJE1|19961231|19981231
CANAJI1|CANADIAN SATELLITE COM|STOCK|A00652|CAN|CAD|CANAJI1|19961231|19990111
CANAJI1|CANADIAN SATELLITE COMMUNCATNS|STOCK|A00652|CAN|CAD|CANAJI1|19990112|20010821
CANAJJ1|CANADIAN SPOONER RESOU|STOCK|A44377|CAN|CAD|CANAJJ1|19961231|19990111
CANAJJ1|CANADIAN SPOONER RES INC|STOCK|A44377|CAN|CAD|CANAJJ1|19990112|20030630
CANAJK1|CANADIAN TIRE LTD|STOCK|A09654|CAN|CAD|CANAJK1|19961231|20751231
CANAJK2|CANADIAN TIRE LTD|STOCK|A09654|CAN|CAD|CANAJK2|19961231|19990111
CANAJK2|CANADIAN TIRE LTD A|STOCK|A09654|CAN|CAD|CANAJK2|19990112|20041024
CANAJK2|CANADIAN TIRE LTD|STOCK|A09654|CAN|CAD|CANAJK2|20041025|20060507
CANAJK2|CANADIAN TIRE LTD A|STOCK|A09654|CAN|CAD|CANAJK2|20060508|20751231
CANAJL1|CANADIAN UTILS LTD|STOCK|A00655|CAN|CAD|CANAJL1|19961231|20751231
CANAJL2|CANADIAN UTILS LTD|STOCK|A00655|CAN|CAD|CANAJL2|19961231|20751231
CANAJL3|CANADIAN UTILS LTD|STOCK|A00655|CAN|CAD|CANAJL3|19961231|20070606
CANAJL4|CANADIAN UTILS LTD|STOCK|A00655|CAN|CAD|CANAJL4|19961231|20070607
CANAJL5|CANADIAN UTILS LTD|STOCK|A00655|CAN|CAD|CANAJL5|19961231|20070607
CANAJL6|CANADIAN UTILS LTD|STOCK|A00655|CAN|CAD|CANAJL6|20021203|20120719
CANAJL7|CANADIAN UTILS LTD|STOCK|A00655|CAN|CAD|CANAJL7|20030417|20120702
CANAJL8|CANADIAN UTILITIES LTD|STOCK|A00655|CAN|CAD|CANAJL8|20110922|20751231
CANAJL9|CANADIAN UTILITIES LTD|STOCK|A00655|CAN|CAD|CANAJL9|20120620|20751231
CANAJLA|CANADIAN UTILS LTD|STOCK|A00655|CAN|CAD|CANAJLA|20120709|20751231
CANAJLB|CANADIAN UTILS|STOCK|A00655|CAN|CAD|CANAJLB|20130320|20751231
CANAJLC|CANADIAN UTILS|STOCK|A00655|CAN|CAD|CANAJLC|20130516|20751231
CANAJM1|CANADIAN TURBO INC|STOCK|A03837|CAN|CAD|CANAJM1|19961231|20040518
CANAJN1|CANADIAN WESTN NAT GAS|STOCK|A72093|CAN|CAD|CANAJN1|19961231|19981231
CANAJO1|CANADIAN WESTN BK EDMO|STOCK|A07997|CAN|CAD|CANAJO1|19961231|19990111
CANAJO1|CANADIAN WESTN BK EDMONTON ALB|STOCK|A07997|CAN|CAD|CANAJO1|19990112|20751231
CANAJO2|CANADIAN WESTN BK|STOCK|A07997|CAN|CAD|CANAJO2|20090302|20751231
CANAJP1|CANADA TUNGSTEN INC.|STOCK|A00633|CAN|CAD|CANAJP1|19961231|20000831
CANAJQ1|CANAM MANAC GROUP INC|STOCK|A00660|CAN|CAD|CANAJQ1|19961231|19990111
CANAJQ1|CANAM MANAC GROUP INC A|STOCK|A00660|CAN|CAD|CANAJQ1|19990112|20041114
CANAJQ1|CANAM MANAC GROUP INC|STOCK|A00660|CAN|CAD|CANAJQ1|20041115|20050103
CANAJQ1|CANAM GROUP INC|STOCK|A00660|CAN|CAD|CANAJQ1|20050104|20060530
CANAJQ1|CANAM GROUP INC A|STOCK|A00660|CAN|CAD|CANAJQ1|20060531|20060827
CANAJQ1|CANAM GROUP INC|STOCK|A00660|CAN|CAD|CANAJQ1|20060828|20751231
CANAJR1|CANBRA FOODS LTD|STOCK|A00662|CAN|CAD|CANAJR1|19961231|20000831
CANAJT1|AURCANA CORP|STOCK|A00313|CAN|CAD|CANAJT1|19961231|20751231
CANAJV1|CANHORN CHEMICAL CORPO|STOCK|A44599|CAN|CAD|CANAJV1|19961231|19990111
CANAJV1|CANHORN CHEMICAL CORPORATION|STOCK|A44599|CAN|CAD|CANAJV1|19990112|20100430
CANAJV1|NAYARIT GOLD INC|STOCK|A44599|CAN|CAD|CANAJV1|20100501|20100808
CANAJW1|CANLAN INVESTMENT|STOCK|A55822|CAN|CAD|CANAJW1|19961231|19990111
CANAJW1|CANLAN INVESTMENT CORP|STOCK|A55822|CAN|CAD|CANAJW1|19990112|19990802
CANAJW1|CANLAN ICE SPORTS CORP|STOCK|A55822|CAN|CAD|CANAJW1|19990803|20751231
CANAJX1|CANFOR CORP|STOCK|A00670|CAN|CAD|CANAJX1|19961231|20060705
CANAJX1|CANFOR CORP NEW|STOCK|A00670|CAN|CAD|CANAJX1|20060706|20751231
CANAJY1|CANSTAR SPORTS INC|STOCK|A00671|CAN|CAD|CANAJY1|19961231|19990111
CANAKA1|CANTOL LIMITED|STOCK|A44710|CAN|CAD|CANAKA1|19961231|20051228
CANAKC1|CANUC RES INC|STOCK|A72094|CAN|CAD|CANAKC1|19961231|19981231
CANAKD1|SHAW COMMUNICATIONS IN|STOCK|A03408|CAN|CAD|CANAKD1|19961231|19990111
CANAKD1|SHAW COMMUNICATIONS INC B|STOCK|A03408|CAN|CAD|CANAKD1|19990112|20041114
CANAKD1|SHAW COMMUNICATIONS INC|STOCK|A03408|CAN|CAD|CANAKD1|20041115|20060530
CANAKD1|SHAW COMMUNICATIONS INC B|STOCK|A03408|CAN|CAD|CANAKD1|20060531|20751231
CANAKD2|SHAW COMMUNICATIONS INC A|STOCK|A03408|CAN|CAD|CANAKD2|19961231|20751231
CANAKD3|SHAW COMMUNICATIONS INC|STOCK|A03408|CAN|CAD|CANAKD3|20001017|20060802
CANAKD4|SHAW COMMUNICATIONS INC|STOCK|A03408|CAN|CAD|CANAKD4|20110601|20751231
CANAKF1|KIK TIRE INTL INC|STOCK|A44821|CAN|CAD|CANAKF1|19961231|20060619
CANAKF1|KIK POLYMERS INC|STOCK|A44821|CAN|CAD|CANAKF1|20060620|20120131
CANAKF1|EDGEWATER WIRELESS|STOCK|A44821|CAN|CAD|CANAKF1|20120201|20751231
CANAKG1|CARA OPERATIONS LTD|STOCK|A00697|CAN|CAD|CANAKG1|19961231|20040226
CANAKG2|CARA OPERATIONS LTD|STOCK|A00697|CAN|CAD|CANAKG2|19961231|19990111
CANAKG2|CARA OPERATIONS LTD A|STOCK|A00697|CAN|CAD|CANAKG2|19990112|20040226
CANAKH1|BROOKFIELD PPTYS CORP|STOCK|A09269|CAN|CAD|CANAKH1|19961231|20110508
CANAKH1|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKH1|20110509|20751231
CANAKH2|BROOKFIELD PPTYS CORP|STOCK|A09269|CAN|CAD|CANAKH2|20020925|20110508
CANAKH2|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKH2|20110509|20130131
CANAKH3|BROOKFIELD PPTYS CORP|STOCK|A09269|CAN|USD|CANAKH3|20030612|20751231
CANAKH4|BROOKFIELD PPTYS CORP|STOCK|A09269|CAN|CAD|CANAKH4|20031015|20110508
CANAKH4|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKH4|20110509|20751231
CANAKH5|BROOKFIELD PPTYS CORP|STOCK|A09269|CAN|CAD|CANAKH5|20031231|20110508
CANAKH5|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKH5|20110509|20120401
CANAKH6|BROOKFIELD PPTYS CORP|STOCK|A09269|CAN|CAD|CANAKH6|20040430|20110508
CANAKH6|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKH6|20110509|20751231
CANAKH7|BROOKFIELD PPTYS CORP|STOCK|A09269|CAN|CAD|CANAKH7|20041022|20110508
CANAKH7|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKH7|20110509|20751231
CANAKH8|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKH8|20110810|20751231
CANAKH9|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKH9|20110810|20751231
CANAKHA|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKHA|20110810|20751231
CANAKHB|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKHB|20110905|20751231
CANAKHC|BROOKFIELD OFFICE PROPERTIES INC|STOCK|A09269|CAN|CAD|CANAKHC|20120917|20751231
CANAKJ1|CARMA CORP|STOCK|A02600|CAN|CAD|CANAKJ1|19961231|19990111
CANAKJ1|CARMA CORP A|STOCK|A02600|CAN|CAD|CANAKJ1|19990112|20001012
CANAKJ1|CARMA CORP|STOCK|A02600|CAN|CAD|CANAKJ1|20001013|20010821
CANAKN1|CARTAWAY RESOURCES COR|STOCK|A44931|CAN|CAD|CANAKN1|19961231|19990111
CANAKN1|CARTAWAY RESOURCES CORP|STOCK|A44931|CAN|CAD|CANAKN1|19990112|19990308
CANAKP1|CASCADES INC|STOCK|A00722|CAN|CAD|CANAKP1|19961231|20751231
CANAKR2|PRINCETON MNG CORP|STOCK|A09703|CAN|CAD|CANAKR2|19961231|20000831
CANAKS1|CASSIDYS LIMITED|STOCK|A00730|CAN|CAD|CANAKS1|19961231|20000831
CANAKT1|CATHEDRAL GOLD CORP|STOCK|A45042|CAN|CAD|CANAKT1|19961231|20001128
CANAKT1|CATHEDRAL ENERGY SVCS LTD|STOCK|A45042|CAN|CAD|CANAKT1|20001129|20020903
CANAKU1|CELANESE CDA INC|STOCK|A00744|CAN|CAD|CANAKU1|19961231|20000831
CANAKV1|CENTRAL CAP CORP|STOCK|A00761|CAN|CAD|CANAKV1|19961231|19980224
CANAKV1|YMG CAP MANAGEMENT INC|STOCK|A00761|CAN|CAD|CANAKV1|19980225|20060227
CANAKV2|CENTRAL CAP CORP|STOCK|A00761|CAN|CAD|CANAKV2|19961231|19981231
CANAKW1|RIVER GOLD MINES LTD|STOCK|A03250|CAN|CAD|CANAKW1|19961231|20060205
CANAKW1|WESDOME GOLD MINES LTD|STOCK|A03250|CAN|CAD|CANAKW1|20060206|20751231
CANAKW3|RIVER GOLD MINES LTD|STOCK|A03250|CAN|CAD|CANAKW3|20011012|20021129
CANAKX1|CENTRAL FD CDA LTD|STOCK|A00762|CAN|CAD|CANAKX1|19961231|19990111
CANAKX1|CENTRAL FD CDA LTD A|STOCK|A00762|CAN|CAD|CANAKX1|19990112|20041123
CANAKX1|CENTRAL FD CDA LTD|STOCK|A00762|CAN|CAD|CANAKX1|20041124|20060606
CANAKX1|CENTRAL FD CDA LTD A|STOCK|A00762|CAN|CAD|CANAKX1|20060607|20751231
CANAKY1|CENTRAL GTY TRUSTCO LT|STOCK|A00763|CAN|CAD|CANAKY1|19961231|19981231
CANALB1|CHAI NA TA CORP|STOCK|A10382|CAN|CAD|CANALB1|19961231|20060612
CANALC1|CHANCELLOR ENERGY RES|STOCK|A00779|CAN|CAD|CANALC1|19961231|19981231
CANALD1|CHANCELLOR GROUP LTD|STOCK|A52350|CAN|CAD|CANALD1|19961231|19981231
CANALE1|CHANNEL RES LTD NEW|STOCK|A45153|CAN|CAD|CANALE1|19961231|20110518
CANALE1|CHANNEL RESOURCES|STOCK|A45153|CAN|CAD|CANALE1|20110519|20140123
CANALF1|CHATEAU STORES CDA LTD|STOCK|A00784|CAN|CAD|CANALF1|19961231|19990111
CANALF1|CHATEAU STORES CDA LTD A|STOCK|A00784|CAN|CAD|CANALF1|19990112|20000926
CANALF1|LE CHATEAU INC A|STOCK|A00784|CAN|CAD|CANALF1|20000927|20041103
CANALF1|LE CHATEAU INC|STOCK|A00784|CAN|CAD|CANALF1|20041104|20060516
CANALF1|LE CHATEAU INC A|STOCK|A00784|CAN|CAD|CANALF1|20060517|20751231
CANALG1|CHAUVCO RES LTD|STOCK|A36221|CAN|CAD|CANALG1|19961231|19971221
CANALG1|PIONEER NATURAL RES EX|STOCK|A36221|CAN|CAD|CANALG1|19971222|19990111
CANALG1|PIONEER NAT RES CDA LTD|STOCK|A36221|CAN|CAD|CANALG1|19990112|20021231
CANALH1|CHENI RES INC|STOCK|A45264|CAN|CAD|CANALH1|19961231|20000831
CANALJ1|CHESBAR RESOURCES|STOCK|A45375|CAN|CAD|CANALJ1|19961231|19990111
CANALJ1|CHESBAR RESOURCES INC|STOCK|A45375|CAN|CAD|CANALJ1|19990112|20030728
CANALJ1|JAGUAR NICKEL INC|STOCK|A45375|CAN|CAD|CANALJ1|20030729|20070731
CANALJ1|JAGUAR FINANCIAL INC|STOCK|A45375|CAN|CAD|CANALJ1|20070801|20080706
CANALJ1|JAGUAR FINANCIAL CORP|STOCK|A45375|CAN|CAD|CANALJ1|20080707|20751231
CANALK1|CHIEFTAIN INTL INC|STOCK|A00797|CAN|CAD|CANALK1|19961231|20010807
CANALL1|CHUM LIMITED|STOCK|A00810|CAN|CAD|CANALL1|19961231|19990111
CANALL1|CHUM LIMITED B|STOCK|A00810|CAN|CAD|CANALL1|19990112|20041109
CANALL1|CHUM LIMITED|STOCK|A00810|CAN|CAD|CANALL1|20041110|20060525
CANALL1|CHUM LIMITED B|STOCK|A00810|CAN|CAD|CANALL1|20060526|20061031
CANALL2|CHUM LIMITED|STOCK|A00810|CAN|CAD|CANALL2|19961231|20061031
CANALM1|CHURCHILL CORP|STOCK|A55823|CAN|CAD|CANALM1|19961231|20751231
CANALN1|CIMARRON PETE LTD|STOCK|A00814|CAN|CAD|CANALN1|19961231|19990111
CANALO1|CINEPLEX ODEON CORP|STOCK|A00817|CAN|CAD|CANALO1|19961231|19990430
CANALP1|CINRAM INTL INC|STOCK|A11118|CAN|CAD|CANALP1|19961231|20060507
CANALP1|CINRAM INTL INCOME FUND|STOCK|A11118|CAN|CAD|CANALP1|20060508|20120715
CANALQ1|CIRCO CRAFT INC|STOCK|A00820|CAN|CAD|CANALQ1|19961231|19981231
CANALS1|MISTY MTN GOLD LTD|STOCK|A00952|CAN|CAD|CANALS1|19961231|20011017
CANALS1|CONTINENTAL MINERALS CORP|STOCK|A00952|CAN|CAD|CANALS1|20011018|20110504
CANALT1|CLADDAGH GOLD LTD|STOCK|A45486|CAN|CAD|CANALT1|19961231|20000831
CANALT1|RESORTS UNLIMITED MANAGEMENT|STOCK|A45486|CAN|CAD|CANALT1|20000901|20010731
CANALW1|SYMMETRY RESOURCES INC|STOCK|A45598|CAN|CAD|CANALW1|19961231|20000831
CANALY1|CLAUDE RES INC|STOCK|A45709|CAN|CAD|CANALY1|19961231|20751231
CANAMA1|EUROGAS CORP|STOCK|A45820|CAN|CAD|CANAMA1|19961231|20110621
CANAMA1|DUNDEE ENERGY LTD|STOCK|A45820|CAN|CAD|CANAMA1|20110622|20751231
CANAMB1|CO STL INC|STOCK|A00848|CAN|CAD|CANAMB1|19961231|20021027
CANAMB1|GERDAU AMERISTEEL CORP|STOCK|A00848|CAN|CAD|CANAMB1|20021028|20100901
CANAMC1|COBI FOODS INC|STOCK|A72095|CAN|CAD|CANAMC1|19961231|19981231
CANAMD1|COCA-COLA BEVERAGES|STOCK|A71156|CAN|CAD|CANAMD1|19961231|19981231
CANAMF1|COGECO INC|STOCK|A00856|CAN|CAD|CANAMF1|19961231|20751231
CANAMG1|COGNOS INC|STOCK|A11476|CAN|CAD|CANAMG1|19961231|20080204
CANAMH1|COHO ENERGY INC|CROSS_LIST|A00858|CAN|CAD|USAD2U1|19961231|19990112
CANAMJ1|COGAS ENERGY LTD|STOCK|A72096|CAN|CAD|CANAMJ1|19961231|20000831
CANAMK1|COLONY PAC EXPLS LTD|STOCK|A04148|CAN|CAD|CANAMK1|19961231|20010329
CANAMK1|ZED I SOLUTIONS INC|STOCK|A04148|CAN|CAD|CANAMK1|20010330|20070619
CANAMK1|ZEDI INC|STOCK|A04148|CAN|CAD|CANAMK1|20070620|20751231
CANAMM1|COLORTECH CORP|STOCK|A72097|CAN|CAD|CANAMM1|19961231|19981231
CANAMO1|COMAPLEX RES INTL LTD|STOCK|A72098|CAN|CAD|CANAMO1|19961231|19981231
CANAMP1|COMINCO LTD|STOCK|A00880|CAN|CAD|CANAMP1|19961231|20010816
CANAMQ1|COMINCO RES INTL LTD|STOCK|A69035|CAN|CAD|CANAMQ1|19961231|19990111
CANAMU1|ARROWLINK CORP|STOCK|A72099|CAN|CAD|CANAMU1|19961231|19981231
CANAMV1|COMPUTALOG LTD|STOCK|A00900|CAN|CAD|CANAMV1|19961231|19991029
CANAMX1|COMPUTERTIME NETWORK|STOCK|A72100|CAN|CAD|CANAMX1|19961231|19981231
CANAMY1|COMSTATE RES LTD|STOCK|A45930|CAN|CAD|CANAMY1|19961231|20010731
CANANA1|CONIAGAS MINES LTD|STOCK|A72101|CAN|CAD|CANANA1|19961231|19981231
CANANB1|CONPAK SEAFOODS INC|STOCK|A72102|CAN|CAD|CANANB1|19961231|20000831
CANANF1|CONS ENFIELD CORP|STOCK|A00926|CAN|CAD|CANANF1|19961231|20040628
CANANF1|WEST ST CAP CORP|STOCK|A00926|CAN|CAD|CANANF1|20040629|20131128
CANANF2|CONS ENFIELD CORP|STOCK|A00926|CAN|CAD|CANANF2|19961231|20040216
CANANG1|DANCO INDS INC|CROSS_LIST|A18791|CAN|CAD|USACVN1|19961231|19991231
CANANH1|CONS HCI HLDGS CORP|STOCK|A00928|CAN|CAD|CANANH1|19961231|19990111
CANANH1|CONS HCI HLDGS CORP A|STOCK|A00928|CAN|CAD|CANANH1|19990112|20030331
CANANH2|CONS HCI HLDGS CORP B|STOCK|A00928|CAN|CAD|CANANH2|19961231|20751231
CANANI1|HCO ENERGY LTD NEW|STOCK|A01740|CAN|CAD|CANANI1|19961231|20000831
CANANK1|CONSOLIDATED MERCANTIL|STOCK|A00929|CAN|CAD|CANANK1|19961231|19990111
CANANK1|CONSOLIDATED MERCANTILE INC|STOCK|A00929|CAN|CAD|CANANK1|19990112|20100519
CANANM1|NBS TECHNOLOGIES INC|STOCK|A02503|CAN|CAD|CANANM1|19961231|20001031
CANANM1|MIST INC|STOCK|A02503|CAN|CAD|CANANM1|20001101|20040318
CANANM1|NBS TECHNOLOGIES INC NEW|STOCK|A02503|CAN|CAD|CANANM1|20040319|20061228
CANANN1|CONSOLIDATED NOREX RES|STOCK|A88026|CAN|CAD|CANANN1|19961231|19991231
CANANO1|CONSOLIDATED PROFESSOR|STOCK|A00932|CAN|CAD|CANANO1|19961231|19981231
CANANP1|CONSOLIDATED RAMBLER M|STOCK|A00933|CAN|CAD|CANANP1|19961231|19990111
CANANP1|CONSOLIDATED RAMBLER MINES LTD|STOCK|A00933|CAN|CAD|CANANP1|19990112|20000831
CANANQ1|TVX GOLD INC|STOCK|A39543|CAN|CAD|CANANQ1|19961231|20030204
CANANT1|CONS THOMPSON LUNDMARK GD MINE|STOCK|A46041|CAN|CAD|CANANT1|19961231|20001009
CANANT1|CONS THOMPSON LUNDMARK GOLD MN|STOCK|A46041|CAN|CAD|CANANT1|20001010|20060823
CANANT1|CONS THOMPSON IRON MINES LTD|STOCK|A46041|CAN|CAD|CANANT1|20060824|20070924
CANANT1|CONSOLIDATED THOMP IRN MIN LTD|STOCK|A46041|CAN|CAD|CANANT1|20070925|20110516
CANANU1|CONSOLTEX GROUP INC|STOCK|A00939|CAN|CAD|CANANU1|19961231|20000831
CANANW2|CONSUMERS GAS LTD|STOCK|A00944|CAN|CAD|CANANW2|19961231|19990111
CANANW3|CONSUMERS GAS LTD|STOCK|A00944|CAN|CAD|CANANW3|19961231|19990705
CANANW4|CONSUMERS GAS LTD|STOCK|A00944|CAN|CAD|CANANW4|19961231|19990705
CANANW5|CONSUMERS GAS LTD|STOCK|A00944|CAN|CAD|CANANW5|19961231|19990705
CANANX1|CONSUMERS PACKAGING IN|STOCK|A00945|CAN|CAD|CANANX1|19961231|19990111
CANANX1|CONSUMERS PACKAGING INC|STOCK|A00945|CAN|CAD|CANANX1|19990112|20030107
CANANY1|CBOC CONTINENTAL INC|STOCK|A00947|CAN|CAD|CANANY1|19961231|20010531
CANANZ1|IBEX TECHNOLOGIES INC|STOCK|A19955|CAN|CAD|CANANZ1|19961231|20751231
CANANZ2|IBEX TECHNOLOGIES  B|STOCK|A19955|CAN|CAD|CANANZ2|19961231|19981231
CANAOA1|HOME PRODS INC|STOCK|A49126|CAN|CAD|CANAOA1|19961231|19981231
CANAOB1|CONTRANS CORP  CL A|STOCK|A00957|CAN|CAD|CANAOB1|19961231|19990111
CANAOB1|CONTRANS CORP A|STOCK|A00957|CAN|CAD|CANAOB1|19990112|20020724
CANAOB1|CONTRANS CORP|STOCK|A00957|CAN|CAD|CANAOB1|20020725|20020731
CANAOD1|CONWEST EXPL LTD|STOCK|A00963|CAN|CAD|CANAOD1|19961231|19981231
CANAOD2|CONWEST EXPL LTD NEW|STOCK|A00963|CAN|CAD|CANAOD2|19961231|19981231
CANAOE1|CO-ENERCO RES LTD|STOCK|A69036|CAN|CAD|CANAOE1|19961231|19981231
CANAOG1|CORBY DISTILLERIES A|STOCK|A00970|CAN|CAD|CANAOG1|19961231|19990111
CANAOG1|CORBY DISTILLERIES LTD A|STOCK|A00970|CAN|CAD|CANAOG1|19990112|20131111
CANAOG1|CORBY SPIRIT AND WINE LTD|STOCK|A00970|CAN|CAD|CANAOG1|20131112|20751231
